mean,median,max,time
85.88,95.5,209.29,2015-02-03 14:00:00
76.8,83.58,163.0,2015-02-03 15:00:00
35.93,35.34,89.78,2015-02-03 16:00:00
24.52,26.83,35.59,2015-02-04 03:00:00
19.31,19.87,31.19,2015-02-04 04:00:00
19.56,19.9,32.94,2015-02-04 05:00:00
21.49,20.87,195.2,2015-02-04 06:00:00
30.57,24.38,205.3,2015-02-04 07:00:00
88.6,93.28,174.33,2015-02-04 10:00:00
121.38,117.4,248.73,2015-02-04 12:00:00
106.64,112.76,221.87,2015-02-04 13:00:00
82.03,92.55,151.52,2015-02-04 14:00:00
56.73,44.67,164.9,2015-02-04 15:00:00
45.0,34.88,137.82,2015-02-04 16:00:00
17.92,18.04,62.86,2015-02-05 03:00:00
40.66,24.95,249.07,2015-02-05 09:00:00
107.95,96.22,248.66,2015-02-05 10:00:00
100.23,100.74,218.08,2015-02-05 11:00:00
144.57,136.85,249.07,2015-02-05 12:00:00
124.97,127.05,242.75,2015-02-05 13:00:00
94.13,95.7,187.78,2015-02-05 14:00:00
126.8,125.32,248.96,2015-02-05 15:00:00
119.17,120.28,248.62,2015-02-05 16:00:00
15.84,15.91,34.71,2015-02-06 03:00:00
20.23,15.0,195.38,2015-02-06 09:00:00
21.41,17.16,210.02,2015-02-06 10:00:00
26.13,19.31,219.53,2015-02-06 11:00:00
20.26,18.91,98.89,2015-02-06 12:00:00
43.03,23.32,248.39,2015-02-06 13:00:00
31.21,25.83,147.31,2015-02-06 14:00:00
17.87,18.51,64.47,2015-02-06 15:00:00
22.85,20.08,94.03,2015-02-06 16:00:00
28.14,17.01,228.26,2015-02-07 07:00:00
71.45,56.2,248.96,2015-02-07 08:00:00
68.54,68.75,225.33,2015-02-07 09:00:00
145.55,150.72,249.07,2015-02-07 10:00:00
99.63,104.44,234.41,2015-02-07 11:00:00
43.08,44.86,201.15,2015-02-07 12:00:00
48.95,55.36,187.25,2015-02-07 13:00:00
95.9,84.96,248.96,2015-02-07 14:00:00
111.79,112.53,225.03,2015-02-07 15:00:00
107.09,101.38,216.82,2015-02-07 16:00:00
15.26,16.26,33.54,2015-02-08 03:00:00
20.43,16.99,173.51,2015-02-08 06:00:00
73.8,62.9,246.22,2015-02-08 07:00:00
94.89,92.64,243.19,2015-02-08 08:00:00
57.27,60.55,193.39,2015-02-08 09:00:00
30.7,31.92,86.51,2015-02-08 10:00:00
23.19,23.88,61.0,2015-02-08 11:00:00
29.47,23.03,117.05,2015-02-08 12:00:00
24.65,24.55,59.48,2015-02-08 13:00:00
63.93,58.77,237.78,2015-02-09 14:00:00
47.92,40.85,248.73,2015-02-09 15:00:00
38.83,36.04,119.66,2015-02-09 16:00:00
31.33,20.79,129.55,2015-02-10 14:00:00
24.54,20.95,70.71,2015-02-10 15:00:00
20.9,20.33,68.18,2015-02-10 16:00:00
16.98,20.68,34.14,2015-02-11 03:00:00
72.9,65.87,228.99,2015-02-11 12:00:00
86.71,92.88,160.88,2015-02-11 13:00:00
71.75,70.18,173.59,2015-02-11 14:00:00
20.58,19.04,62.54,2015-02-11 15:00:00
21.75,18.68,56.84,2015-02-11 16:00:00
30.03,25.46,89.43,2015-02-12 12:00:00
52.59,53.39,91.82,2015-02-12 13:00:00
57.34,52.08,171.52,2015-02-12 14:00:00
72.36,65.45,193.16,2015-02-12 15:00:00
55.19,42.21,189.53,2015-02-12 16:00:00
39.34,22.09,244.51,2015-02-13 11:00:00
25.17,21.03,96.19,2015-02-13 12:00:00
17.04,16.9,38.93,2015-02-13 16:00:00
24.36,19.07,136.58,2015-02-14 16:00:00
39.78,34.3,201.75,2015-02-15 09:00:00
61.33,57.29,236.53,2015-02-15 10:00:00
28.64,25.22,155.58,2015-02-15 11:00:00
25.28,23.11,99.78,2015-02-15 12:00:00
70.62,68.33,186.45,2015-02-15 13:00:00
70.59,72.08,207.3,2015-02-15 14:00:00
43.68,44.31,88.92,2015-02-15 15:00:00
27.04,30.44,78.09,2015-02-15 16:00:00
16.9,16.95,32.32,2015-02-16 08:00:00
25.56,23.36,86.02,2015-02-16 09:00:00
20.92,19.82,71.48,2015-02-16 10:00:00
22.08,22.88,90.72,2015-02-17 04:00:00
20.61,20.04,180.94,2015-02-17 05:00:00
39.66,31.28,227.57,2015-02-17 06:00:00
65.22,62.19,237.56,2015-02-17 07:00:00
58.11,62.83,195.75,2015-02-17 08:00:00
47.61,46.26,191.68,2015-02-17 09:00:00
134.77,152.9,249.07,2015-02-17 10:00:00
108.05,63.87,248.84,2015-02-17 11:00:00
47.31,51.59,154.8,2015-02-17 12:00:00
33.2,29.53,97.26,2015-02-17 13:00:00
24.83,21.33,94.89,2015-02-17 14:00:00
22.61,24.58,57.86,2015-02-18 04:00:00
30.54,22.31,245.08,2015-02-18 05:00:00
86.87,54.19,249.07,2015-02-18 06:00:00
116.0,94.84,249.07,2015-02-18 07:00:00
92.21,71.45,249.07,2015-02-18 08:00:00
48.65,35.5,246.79,2015-02-18 09:00:00
51.2,32.55,244.06,2015-02-18 10:00:00
87.27,75.66,240.09,2015-02-18 11:00:00
82.51,84.65,170.38,2015-02-18 12:00:00
50.16,51.26,108.48,2015-02-18 13:00:00
35.81,37.27,81.65,2015-02-18 14:00:00
26.22,24.32,75.05,2015-02-18 15:00:00
26.5,17.62,104.09,2015-02-18 16:00:00
27.3,21.54,185.96,2015-02-19 06:00:00
44.9,33.04,219.72,2015-02-19 07:00:00
46.87,44.22,183.24,2015-02-19 08:00:00
17.84,17.75,50.77,2015-02-19 09:00:00
22.28,19.34,156.43,2015-02-19 10:00:00
28.09,26.1,116.09,2015-02-19 11:00:00
38.52,36.94,124.68,2015-02-19 12:00:00
23.33,21.19,59.94,2015-02-19 13:00:00
18.71,15.74,82.58,2015-02-20 08:00:00
41.33,44.1,137.64,2015-02-20 09:00:00
37.29,37.86,174.46,2015-02-20 10:00:00
31.56,26.4,160.08,2015-02-20 11:00:00
80.63,71.41,248.73,2015-02-20 12:00:00
69.48,67.41,196.17,2015-02-20 13:00:00
26.21,20.55,79.06,2015-02-20 14:00:00
29.24,19.3,231.23,2015-02-21 09:00:00
68.1,47.59,240.63,2015-02-21 10:00:00
25.68,25.92,89.31,2015-02-21 11:00:00
16.21,16.07,40.81,2015-02-21 12:00:00
14.74,15.14,33.52,2015-02-21 13:00:00
21.81,21.93,40.26,2015-02-21 14:00:00
18.07,18.25,33.25,2015-02-21 15:00:00
19.35,17.72,61.8,2015-02-22 10:00:00
16.98,17.4,44.62,2015-02-22 11:00:00
25.4,26.53,46.82,2015-02-22 12:00:00
28.83,29.87,53.12,2015-02-22 13:00:00
25.67,23.74,71.26,2015-02-22 14:00:00
16.48,16.18,43.23,2015-02-22 15:00:00
44.31,28.15,239.15,2015-02-23 06:00:00
74.58,70.51,241.21,2015-02-23 07:00:00
98.84,95.16,248.96,2015-02-23 08:00:00
136.2,131.09,249.07,2015-02-23 09:00:00
137.11,135.84,242.46,2015-02-23 10:00:00
76.46,75.94,187.9,2015-02-23 11:00:00
75.72,64.09,210.62,2015-02-23 12:00:00
34.9,34.51,76.97,2015-02-23 13:00:00
38.66,41.69,64.71,2015-02-23 14:00:00
52.4,52.42,124.34,2015-02-23 15:00:00
49.16,48.62,106.76,2015-02-24 04:00:00
33.79,33.84,79.96,2015-02-24 05:00:00
24.19,25.73,62.69,2015-02-24 06:00:00
49.3,40.27,203.27,2015-02-24 07:00:00
102.92,103.36,200.04,2015-02-24 08:00:00
33.33,31.84,87.37,2015-02-24 09:00:00
89.71,88.92,228.32,2015-02-24 10:00:00
95.09,96.71,192.09,2015-02-24 11:00:00
70.32,66.95,175.35,2015-02-24 12:00:00
34.28,29.61,124.32,2015-02-24 13:00:00
43.36,45.23,81.02,2015-02-24 14:00:00
24.68,25.6,55.07,2015-02-24 15:00:00
15.49,16.67,30.55,2015-02-25 04:00:00
22.94,20.73,74.61,2015-02-25 07:00:00
34.32,33.91,84.5,2015-02-25 08:00:00
63.12,43.89,227.49,2015-02-25 09:00:00
53.64,51.41,143.54,2015-02-25 10:00:00
75.45,52.64,244.27,2015-02-25 11:00:00
65.45,60.18,168.12,2015-02-25 12:00:00
33.75,35.41,73.7,2015-02-25 13:00:00
40.67,39.18,91.03,2015-02-25 14:00:00
24.85,26.17,53.09,2015-02-25 15:00:00
21.49,20.02,86.69,2015-02-26 04:00:00
33.31,20.22,199.4,2015-02-26 07:00:00
50.29,52.74,217.16,2015-02-26 08:00:00
51.26,41.97,203.09,2015-02-26 09:00:00
36.19,28.19,210.32,2015-02-26 10:00:00
26.02,18.21,124.51,2015-02-26 11:00:00
32.27,27.53,87.49,2015-02-26 12:00:00
21.61,20.79,57.23,2015-02-26 13:00:00
14.8,16.71,25.51,2015-02-27 06:00:00
15.94,19.11,26.21,2015-02-27 07:00:00
15.53,17.21,25.86,2015-02-27 08:00:00
15.35,16.06,25.98,2015-02-27 09:00:00
29.27,22.77,125.92,2015-02-27 15:00:00
71.28,78.9,109.09,2015-02-28 10:00:00
60.21,42.7,218.89,2015-02-28 13:00:00
64.98,51.36,199.23,2015-02-28 14:00:00
47.96,49.08,123.17,2015-02-28 15:00:00
179.61,195.88,249.07,2015-03-01 10:00:00
110.87,114.05,232.84,2015-03-01 11:00:00
33.32,30.73,90.77,2015-03-01 12:00:00
35.18,34.66,91.34,2015-03-01 13:00:00
28.78,25.93,73.47,2015-03-01 14:00:00
19.26,20.55,56.12,2015-03-01 15:00:00
173.09,206.73,249.07,2015-03-02 06:00:00
166.21,185.48,249.07,2015-03-02 07:00:00
184.03,209.48,249.07,2015-03-02 08:00:00
181.82,207.67,249.07,2015-03-02 09:00:00
122.4,127.89,249.07,2015-03-02 11:00:00
51.94,54.86,119.49,2015-03-02 13:00:00
58.24,54.77,164.48,2015-03-02 14:00:00
33.2,30.31,113.85,2015-03-02 15:00:00
14.14,18.69,73.0,2015-03-03 04:00:00
22.79,20.76,137.85,2015-03-03 05:00:00
37.68,28.73,208.53,2015-03-03 06:00:00
69.37,31.36,248.96,2015-03-03 07:00:00
89.77,88.48,246.55,2015-03-03 08:00:00
129.27,125.18,249.07,2015-03-03 10:00:00
105.28,105.41,225.77,2015-03-03 11:00:00
79.33,90.31,174.97,2015-03-03 12:00:00
60.71,62.84,112.01,2015-03-03 13:00:00
23.78,23.97,62.56,2015-03-03 14:00:00
20.61,23.25,51.46,2015-03-03 15:00:00
18.65,20.37,48.46,2015-03-04 14:00:00
16.81,17.93,58.99,2015-03-04 15:00:00
76.47,86.2,142.53,2015-03-05 13:00:00
51.87,47.19,122.59,2015-03-05 14:00:00
15.67,15.21,38.8,2015-03-06 05:00:00
52.95,49.61,130.84,2015-03-06 06:00:00
70.24,74.67,150.51,2015-03-06 07:00:00
126.3,128.76,246.56,2015-03-06 08:00:00
28.49,30.31,72.98,2015-03-06 14:00:00
25.42,25.17,74.88,2015-03-07 05:00:00
76.58,65.68,222.34,2015-03-07 06:00:00
59.65,58.69,126.81,2015-03-07 07:00:00
30.52,30.9,75.25,2015-03-07 08:00:00
51.22,39.77,125.96,2015-03-07 09:00:00
56.15,56.42,117.61,2015-03-07 10:00:00
30.84,27.56,85.4,2015-03-07 11:00:00
20.62,20.92,42.79,2015-03-07 12:00:00
18.23,18.52,34.99,2015-03-07 13:00:00
25.63,26.88,59.16,2015-03-07 14:00:00
84.43,85.86,229.61,2015-03-08 08:00:00
83.49,81.06,178.02,2015-03-08 09:00:00
37.92,32.22,103.29,2015-03-08 11:00:00
85.48,87.37,163.9,2015-03-08 12:00:00
35.63,30.76,106.73,2015-03-08 13:00:00
67.73,71.74,124.4,2015-03-08 14:00:00
16.19,17.55,26.79,2015-03-09 13:00:00
16.64,17.04,247.48,2015-03-09 14:00:00
37.69,23.75,204.9,2015-03-10 10:00:00
55.28,56.51,135.96,2015-03-10 11:00:00
31.56,24.75,98.6,2015-03-10 12:00:00
32.79,17.81,213.8,2015-03-11 08:00:00
36.64,18.98,191.42,2015-03-11 09:00:00
20.09,15.16,91.36,2015-03-11 10:00:00
19.49,15.54,169.8,2015-03-11 11:00:00
87.65,57.46,248.96,2015-03-11 12:00:00
122.44,126.46,242.12,2015-03-11 13:00:00
125.74,121.45,231.07,2015-03-11 14:00:00
30.3,20.57,191.38,2015-03-12 06:00:00
59.01,42.27,246.68,2015-03-12 07:00:00
37.6,36.95,187.17,2015-03-12 08:00:00
129.64,127.5,249.07,2015-03-12 09:00:00
57.73,52.45,218.98,2015-03-12 10:00:00
80.13,68.03,248.16,2015-03-12 11:00:00
58.46,57.54,185.55,2015-03-12 12:00:00
42.56,36.56,110.97,2015-03-12 13:00:00
37.43,29.73,130.69,2015-03-12 14:00:00
84.13,80.45,243.83,2015-03-13 12:00:00
152.97,167.19,243.1,2015-03-13 13:00:00
110.47,112.09,214.21,2015-03-13 14:00:00
25.05,16.87,131.24,2015-03-14 09:00:00
33.94,28.29,182.24,2015-03-14 10:00:00
21.4,19.25,83.76,2015-03-14 11:00:00
57.38,57.23,238.24,2015-03-14 13:00:00
34.2,29.79,101.58,2015-03-14 14:00:00
23.0,21.1,120.17,2015-03-15 05:00:00
46.12,32.79,215.18,2015-03-15 06:00:00
67.15,46.26,243.26,2015-03-15 07:00:00
66.47,63.57,231.47,2015-03-15 08:00:00
52.6,55.92,198.23,2015-03-15 09:00:00
48.64,44.3,217.04,2015-03-15 10:00:00
63.41,60.9,204.25,2015-03-15 11:00:00
31.72,24.97,137.31,2015-03-15 12:00:00
37.54,28.9,119.24,2015-03-15 13:00:00
27.47,19.42,96.7,2015-03-15 14:00:00
54.17,35.59,240.29,2015-03-16 07:00:00
34.09,25.13,176.81,2015-03-16 08:00:00
28.16,21.37,124.61,2015-03-16 09:00:00
25.07,18.94,84.96,2015-03-16 10:00:00
23.37,21.73,100.28,2015-03-16 11:00:00
15.74,15.68,32.36,2015-03-16 14:00:00
15.93,17.61,28.66,2015-03-17 05:00:00
14.51,15.78,30.58,2015-03-17 07:00:00
14.91,16.06,31.86,2015-03-17 08:00:00
25.99,24.31,94.74,2015-03-17 10:00:00
20.86,21.93,59.29,2015-03-17 11:00:00
21.58,21.2,121.16,2015-03-17 12:00:00
27.54,23.31,223.74,2015-03-18 06:00:00
34.43,24.09,239.45,2015-03-18 07:00:00
129.63,130.52,248.96,2015-03-18 08:00:00
94.89,76.82,249.07,2015-03-18 09:00:00
53.41,22.27,248.96,2015-03-18 10:00:00
93.73,90.92,235.84,2015-03-18 11:00:00
45.83,43.08,176.72,2015-03-18 12:00:00
56.51,35.62,234.25,2015-03-18 13:00:00
68.15,89.4,208.66,2015-03-18 14:00:00
29.66,21.95,222.41,2015-03-19 05:00:00
52.95,33.81,219.12,2015-03-19 06:00:00
100.48,98.41,249.07,2015-03-19 07:00:00
83.11,70.61,249.07,2015-03-19 08:00:00
110.62,96.8,249.07,2015-03-19 09:00:00
101.17,98.59,246.11,2015-03-19 10:00:00
98.15,86.21,239.8,2015-03-19 11:00:00
135.2,138.75,249.07,2015-03-19 12:00:00
91.28,88.03,245.65,2015-03-19 13:00:00
60.54,60.11,232.17,2015-03-19 14:00:00
19.13,20.42,148.94,2015-03-20 05:00:00
85.46,72.42,248.27,2015-03-20 06:00:00
30.6,24.12,207.13,2015-03-20 07:00:00
30.41,20.03,249.07,2015-03-20 08:00:00
96.92,90.25,248.39,2015-03-20 09:00:00
93.36,97.15,217.54,2015-03-20 10:00:00
40.11,28.64,184.72,2015-03-20 11:00:00
38.33,35.17,162.99,2015-03-20 12:00:00
26.92,24.99,77.63,2015-03-20 13:00:00
19.38,23.67,66.13,2015-03-20 14:00:00
19.9,19.29,124.01,2015-03-21 05:00:00
30.67,21.18,208.89,2015-03-21 06:00:00
66.9,56.5,243.83,2015-03-21 07:00:00
130.72,139.37,241.21,2015-03-21 08:00:00
89.74,91.6,206.72,2015-03-21 09:00:00
74.83,64.33,210.04,2015-03-21 10:00:00
57.42,53.11,209.78,2015-03-21 11:00:00
34.95,29.48,99.99,2015-03-21 12:00:00
39.84,39.89,141.27,2015-03-21 13:00:00
28.1,26.3,99.06,2015-03-21 14:00:00
19.77,20.58,202.42,2015-03-22 05:00:00
72.97,36.44,243.71,2015-03-22 06:00:00
165.12,182.03,248.5,2015-03-22 07:00:00
105.93,98.84,242.92,2015-03-22 08:00:00
29.35,20.51,174.99,2015-03-22 09:00:00
40.88,20.61,231.59,2015-03-22 10:00:00
117.53,122.91,239.69,2015-03-22 12:00:00
92.23,92.17,237.05,2015-03-22 13:00:00
16.5,17.15,70.32,2015-03-23 05:00:00
23.28,17.05,199.09,2015-03-23 07:00:00
50.02,24.02,249.07,2015-03-23 08:00:00
57.2,42.83,241.13,2015-03-23 09:00:00
60.2,56.29,236.46,2015-03-23 10:00:00
36.1,27.98,193.45,2015-03-23 11:00:00
41.75,39.13,133.36,2015-03-23 12:00:00
47.65,26.9,224.23,2015-03-23 13:00:00
59.14,17.63,202.56,2015-03-23 14:00:00
24.98,16.35,210.02,2015-03-24 10:00:00
53.06,24.48,249.07,2015-03-24 11:00:00
108.54,113.64,246.82,2015-03-24 12:00:00
86.27,83.95,190.02,2015-03-24 13:00:00
19.71,15.38,189.29,2015-03-25 06:00:00
37.52,17.9,238.85,2015-03-25 09:00:00
115.94,120.08,245.99,2015-03-25 10:00:00
62.96,54.47,210.28,2015-03-25 11:00:00
28.58,21.75,102.74,2015-03-25 12:00:00
31.0,23.4,191.73,2015-03-27 06:00:00
18.2,18.43,36.06,2015-03-27 07:00:00
36.13,34.33,93.13,2015-03-27 08:00:00
50.6,48.77,217.42,2015-03-27 09:00:00
37.58,37.9,179.05,2015-03-27 10:00:00
40.57,36.43,163.43,2015-03-27 11:00:00
30.32,27.61,106.76,2015-03-27 12:00:00
43.41,28.44,189.24,2015-03-27 13:00:00
93.97,91.1,248.62,2015-03-28 07:00:00
65.03,74.61,130.37,2015-03-28 08:00:00
106.53,94.14,239.45,2015-03-28 09:00:00
19.54,19.88,72.62,2015-03-28 10:00:00
26.41,23.54,82.66,2015-03-28 11:00:00
18.38,18.11,49.88,2015-03-28 12:00:00
16.85,18.49,31.45,2015-03-28 13:00:00
59.84,64.31,227.75,2015-03-29 08:00:00
73.12,73.09,248.27,2015-03-29 09:00:00
94.59,89.91,241.09,2015-03-29 10:00:00
35.57,19.13,214.18,2015-03-29 11:00:00
62.3,36.62,239.27,2015-03-29 12:00:00
53.32,55.41,203.59,2015-03-29 13:00:00
19.22,19.5,70.72,2015-03-30 06:00:00
24.43,19.35,248.84,2015-03-30 07:00:00
21.88,19.54,227.83,2015-03-30 08:00:00
19.46,15.88,171.5,2015-03-30 09:00:00
72.07,44.61,248.5,2015-03-30 10:00:00
35.6,28.71,247.22,2015-03-30 11:00:00
44.91,25.53,249.07,2015-03-31 08:00:00
83.71,71.49,245.99,2015-03-31 09:00:00
45.41,26.61,242.73,2015-03-31 10:00:00
97.75,69.08,248.96,2015-03-31 12:00:00
15.05,16.33,31.83,2015-04-01 12:00:00
25.91,22.5,136.99,2015-04-01 13:00:00
65.8,32.3,238.7,2015-04-02 11:00:00
96.46,96.1,247.18,2015-04-04 10:00:00
56.72,55.08,200.37,2015-04-04 11:00:00
56.93,49.77,234.13,2015-04-04 12:00:00
16.94,18.32,47.86,2015-04-05 06:00:00
20.22,20.61,61.62,2015-04-05 07:00:00
21.49,20.33,194.09,2015-04-05 08:00:00
17.2,19.27,72.94,2015-04-05 09:00:00
19.6,17.79,62.82,2015-04-05 13:00:00
18.68,18.55,91.6,2015-04-06 06:00:00
18.28,15.31,194.64,2015-04-06 09:00:00
19.52,19.4,167.54,2015-04-06 10:00:00
25.05,21.7,142.84,2015-04-06 11:00:00
17.81,16.5,46.27,2015-04-07 06:00:00
17.87,19.12,48.48,2015-04-07 13:00:00
18.06,17.77,60.28,2015-04-08 06:00:00
18.89,21.24,52.64,2015-04-09 06:00:00
37.77,42.0,210.02,2015-04-09 08:00:00
21.37,19.66,196.46,2015-04-09 09:00:00
19.87,16.38,136.69,2015-04-09 10:00:00
58.45,37.96,226.55,2015-04-09 11:00:00
107.64,109.24,248.73,2015-04-09 12:00:00
175.45,202.98,249.07,2015-04-10 08:00:00
19.92,20.07,50.8,2015-04-10 10:00:00
86.36,79.3,242.19,2015-04-11 08:00:00
30.88,29.36,81.77,2015-04-11 09:00:00
82.63,79.82,201.77,2015-04-11 11:00:00
41.63,41.45,90.29,2015-04-11 12:00:00
18.55,19.06,50.36,2015-04-13 07:00:00
20.56,19.44,121.53,2015-04-13 08:00:00
60.69,58.76,248.62,2015-04-13 09:00:00
26.23,26.81,71.69,2015-04-13 10:00:00
18.06,18.17,40.6,2015-04-13 11:00:00
28.87,29.33,146.58,2015-04-13 12:00:00
17.88,15.05,87.34,2015-04-14 07:00:00
25.45,20.69,247.13,2015-04-14 12:00:00
23.15,27.31,39.83,2015-04-15 07:00:00
16.29,16.34,50.21,2015-04-15 08:00:00
29.66,21.45,240.07,2015-04-15 09:00:00
106.13,118.64,248.96,2015-04-15 10:00:00
119.42,125.44,243.26,2015-04-15 11:00:00
122.67,129.48,249.07,2015-04-16 08:00:00
122.79,125.08,248.27,2015-04-16 09:00:00
45.95,35.57,210.91,2015-04-16 10:00:00
72.03,76.27,248.96,2015-04-16 11:00:00
41.07,46.84,86.2,2015-04-17 07:00:00
39.85,32.15,199.46,2015-04-17 08:00:00
46.29,32.06,209.25,2015-04-17 09:00:00
50.15,43.48,146.18,2015-04-17 10:00:00
56.76,58.0,117.9,2015-04-17 11:00:00
79.99,86.6,140.64,2015-04-17 12:00:00
33.28,28.5,135.52,2015-04-20 07:00:00
42.53,20.87,239.45,2015-04-20 10:00:00
42.6,30.25,247.13,2015-04-20 11:00:00
38.73,38.03,152.33,2015-04-21 07:00:00
52.38,33.57,245.3,2015-04-21 08:00:00
81.57,74.59,234.93,2015-04-21 09:00:00
74.99,72.06,186.31,2015-04-21 10:00:00
32.56,30.89,121.52,2015-04-21 11:00:00
82.25,72.49,249.07,2015-04-22 08:00:00
78.11,75.43,247.65,2015-04-22 09:00:00
39.08,38.36,209.59,2015-04-22 10:00:00
44.03,41.16,223.89,2015-04-22 11:00:00
26.71,28.41,136.99,2015-04-23 07:00:00
33.1,16.94,218.16,2015-04-23 10:00:00
40.99,25.24,248.5,2015-04-23 11:00:00
49.64,37.53,247.93,2015-04-24 11:00:00
23.04,18.37,131.41,2015-04-25 08:00:00
35.52,27.42,248.73,2015-04-25 11:00:00
63.86,67.02,224.48,2015-04-26 07:00:00
32.23,25.39,131.41,2015-04-26 08:00:00
39.27,27.24,247.59,2015-04-26 11:00:00
48.72,32.41,132.58,2015-04-27 08:00:00
33.34,24.09,216.09,2015-04-27 09:00:00
96.33,99.85,249.07,2015-04-27 10:00:00
109.32,116.38,243.03,2015-04-27 11:00:00
70.5,59.82,242.79,2015-04-28 08:00:00
101.94,112.55,248.96,2015-04-28 09:00:00
119.44,124.86,241.39,2015-04-28 10:00:00
68.69,57.25,235.73,2015-04-29 08:00:00
23.98,23.96,198.21,2015-04-29 09:00:00
24.19,25.29,36.52,2015-04-29 10:00:00
71.09,55.29,230.92,2015-08-16 08:00:00
22.63,19.07,89.13,2015-08-16 09:00:00
20.03,17.73,57.14,2015-08-16 11:00:00
100.48,94.32,239.45,2015-08-17 08:00:00
103.66,87.1,240.47,2015-08-17 09:00:00
55.5,39.22,197.68,2015-08-17 10:00:00
110.96,108.08,239.34,2015-08-17 11:00:00
24.95,20.64,87.81,2015-08-18 08:00:00
28.58,24.91,86.26,2015-08-19 10:00:00
26.84,24.37,79.67,2015-08-19 11:00:00
22.04,21.68,48.76,2015-08-20 08:00:00
40.17,37.72,139.4,2015-08-20 09:00:00
39.24,37.93,121.16,2015-08-20 10:00:00
50.81,47.59,220.95,2015-08-20 11:00:00
33.17,18.29,112.01,2015-08-21 07:00:00
24.78,16.81,112.9,2015-08-21 08:00:00
21.29,20.35,50.79,2015-08-22 07:00:00
16.86,17.52,35.34,2015-08-22 08:00:00
24.67,23.9,55.72,2015-08-22 09:00:00
54.98,37.19,218.28,2015-08-22 10:00:00
61.86,64.91,169.58,2015-08-22 11:00:00
46.63,49.67,164.75,2015-08-23 07:00:00
53.55,41.49,229.33,2015-08-23 08:00:00
51.07,47.03,198.51,2015-08-23 09:00:00
92.97,94.87,222.27,2015-08-23 11:00:00
70.14,75.03,161.83,2015-08-23 12:00:00
18.03,15.01,50.26,2015-08-24 07:00:00
76.69,62.74,230.17,2015-08-25 07:00:00
71.16,61.61,244.4,2015-08-25 08:00:00
46.62,43.08,171.34,2015-08-25 09:00:00
19.18,18.63,51.92,2015-08-25 10:00:00
16.08,15.92,39.66,2015-08-25 11:00:00
21.41,20.25,86.29,2015-08-25 12:00:00
18.67,16.99,69.02,2015-08-26 07:00:00
21.03,17.7,62.09,2015-08-26 08:00:00
38.25,32.51,129.14,2015-08-26 10:00:00
21.66,23.93,88.02,2015-08-28 08:00:00
48.14,31.11,247.59,2015-08-28 09:00:00
111.28,103.65,249.07,2015-08-28 10:00:00
98.5,95.64,248.39,2015-08-28 11:00:00
21.41,20.34,106.4,2015-08-29 08:00:00
105.4,101.2,249.07,2015-08-29 09:00:00
95.28,102.96,189.45,2015-08-29 10:00:00
61.85,51.11,248.16,2015-08-29 11:00:00
17.67,18.59,43.16,2015-08-29 12:00:00
14.67,15.38,32.15,2015-08-30 12:00:00
17.46,18.68,32.27,2015-09-01 07:00:00
15.12,16.7,34.54,2015-09-01 09:00:00
22.97,21.01,237.05,2015-09-02 12:00:00
20.69,19.48,59.51,2015-09-03 07:00:00
25.98,24.6,56.07,2015-09-03 08:00:00
29.63,27.03,123.07,2015-09-03 09:00:00
25.26,23.79,88.74,2015-09-03 10:00:00
21.58,23.2,59.02,2015-09-03 11:00:00
18.77,22.91,38.74,2015-09-03 12:00:00
78.76,66.34,248.96,2015-09-04 06:00:00
96.52,86.36,248.96,2015-09-04 07:00:00
61.39,56.2,241.04,2015-09-04 08:00:00
85.26,62.97,249.07,2015-09-04 09:00:00
64.89,54.83,243.37,2015-09-04 10:00:00
54.5,30.36,216.03,2015-09-04 11:00:00
116.56,117.18,243.26,2015-09-04 12:00:00
43.49,28.76,237.96,2015-09-05 06:00:00
54.04,53.8,238.26,2015-09-05 07:00:00
31.47,28.64,183.92,2015-09-05 08:00:00
33.21,24.67,193.11,2015-09-05 09:00:00
69.91,65.86,225.57,2015-09-05 10:00:00
45.71,41.07,135.74,2015-09-05 11:00:00
60.86,55.87,249.07,2015-09-05 12:00:00
53.75,40.99,227.69,2015-09-06 06:00:00
36.19,34.01,203.74,2015-09-06 07:00:00
25.07,23.23,176.15,2015-09-06 08:00:00
58.47,39.27,243.49,2015-09-06 09:00:00
58.39,41.03,237.06,2015-09-06 10:00:00
80.09,67.98,212.37,2015-09-06 11:00:00
46.58,41.02,248.5,2015-09-06 12:00:00
85.63,67.09,248.84,2015-09-07 06:00:00
64.7,60.23,207.93,2015-09-07 07:00:00
73.19,57.4,239.15,2015-09-07 08:00:00
68.08,54.34,238.26,2015-09-07 09:00:00
50.51,41.28,228.99,2015-09-07 10:00:00
20.46,19.96,66.02,2015-09-07 11:00:00
25.82,25.78,225.46,2015-09-07 12:00:00
68.9,73.2,196.88,2015-09-09 06:00:00
109.39,102.9,240.17,2015-09-09 07:00:00
58.65,51.83,173.65,2015-09-09 08:00:00
68.86,53.99,249.07,2015-09-09 09:00:00
65.21,56.54,227.62,2015-09-09 10:00:00
32.16,25.35,117.48,2015-09-09 11:00:00
55.9,43.12,239.45,2015-09-09 12:00:00
17.57,15.06,63.64,2015-09-10 06:00:00
24.9,15.12,243.83,2015-09-10 08:00:00
47.09,30.5,222.17,2015-09-10 09:00:00
28.41,24.47,212.76,2015-09-10 10:00:00
