segment,mean,median,max
2015-10-16-2,0.00,0.00,0.00
2015-10-16-3,7.38,0.00,144.76
2015-10-16-4,24.10,15.86,199.58
2015-10-16-5,30.39,20.17,191.66
2015-10-16-6,26.60,21.03,183.58
2015-10-16-7,16.65,12.45,178.83
2015-10-16-8,30.79,15.68,226.61
2015-10-16-9,24.12,14.23,141.18
2015-10-16-10,11.34,6.25,63.25
2015-10-16-11,8.99,4.75,76.83
2015-10-16-12,8.34,3.88,41.78
2015-10-16-13,15.31,5.96,107.71
2015-10-16-14,27.63,21.97,115.34
2015-10-16-15,31.54,30.18,134.92
2015-10-16-16,0.00,0.00,0.00
2015-10-16-17,0.00,0.00,0.00
2015-10-16-18,0.00,0.00,0.00
2015-10-16-19,0.00,0.00,0.00
2015-10-16-20,0.00,0.00,0.00
2015-10-16-21,0.00,0.00,0.00
2015-10-16-22,0.00,0.00,0.00
2015-10-16-23,0.00,0.00,0.00
2015-10-17-0,0.00,0.00,0.00
2015-10-17-1,0.00,0.00,0.00
2015-10-17-2,0.00,0.00,0.00
2015-10-17-3,8.50,2.70,37.53
2015-10-17-4,3.90,3.39,19.71
2015-10-17-5,9.40,9.79,23.02
2015-10-17-6,15.28,14.82,37.98
2015-10-17-7,13.47,11.84,49.01
2015-10-17-8,34.95,30.70,94.26
2015-10-17-9,45.43,45.01,104.03
2015-10-17-10,63.41,59.32,212.27
2015-10-17-11,41.35,42.13,101.38
2015-10-17-12,23.41,22.39,61.95
2015-10-17-13,45.88,36.38,140.32
2015-10-17-14,84.29,87.75,164.33
2015-10-17-15,70.43,73.86,150.73
2015-10-17-16,0.00,0.00,0.00
2015-10-17-17,0.00,0.00,0.00
2015-10-17-18,0.00,0.00,0.00
2015-10-17-19,0.00,0.00,0.00
2015-10-17-20,0.00,0.00,0.00
2015-10-17-21,0.00,0.00,0.00
2015-10-17-22,0.00,0.00,0.00
2015-10-17-23,0.00,0.00,0.00
2015-10-18-0,0.00,0.00,0.00
2015-10-18-1,0.00,0.00,0.00
2015-10-18-2,0.00,0.00,0.00
2015-10-18-3,8.84,4.82,34.11
2015-10-18-4,6.25,5.67,23.51
2015-10-18-5,27.67,24.98,108.23
2015-10-18-6,18.51,18.95,45.02
2015-10-18-7,22.82,22.55,72.63
2015-10-18-8,37.90,32.14,124.81
2015-10-18-9,65.60,58.78,188.98
2015-10-18-10,78.98,67.66,244.17
2015-10-18-11,21.81,19.56,63.17
2015-10-18-12,39.56,28.02,164.02
2015-10-18-13,31.12,27.50,105.17
2015-10-18-14,26.57,25.49,70.50
2015-10-18-15,15.64,15.88,42.75
2015-10-18-16,0.00,0.00,0.00
2015-10-18-17,0.00,0.00,0.00
2015-10-18-18,0.00,0.00,0.00
2015-10-18-19,0.00,0.00,0.00
2015-10-18-20,0.00,0.00,0.00
2015-10-18-21,0.00,0.00,0.00
2015-10-18-22,0.00,0.00,0.00
2015-10-18-23,0.00,0.00,0.00
2015-10-19-0,0.00,0.00,0.00
2015-10-19-1,0.00,0.00,0.00
2015-10-19-2,0.00,0.00,0.00
2015-10-19-3,9.78,7.55,37.76
2015-10-19-4,6.37,5.38,247.36
2015-10-19-5,3.31,2.69,21.99
2015-10-19-6,3.14,2.39,22.28
2015-10-19-7,2.75,2.09,17.53
2015-10-19-8,3.42,1.78,42.66
2015-10-19-9,2.82,1.49,30.67
2015-10-19-10,6.46,4.74,75.29
2015-10-19-11,5.88,4.77,18.14
2015-10-19-12,11.13,9.17,33.68
2015-10-19-13,11.33,10.10,31.68
2015-10-19-14,2.49,2.08,10.65
2015-10-19-15,11.67,8.46,39.60
2015-10-19-16,0.00,0.00,0.00
2015-10-19-17,0.00,0.00,0.00
2015-10-19-18,0.00,0.00,0.00
2015-10-19-19,0.00,0.00,0.00
2015-10-19-20,0.00,0.00,0.00
2015-10-19-21,0.00,0.00,0.00
2015-10-19-22,0.00,0.00,0.00
2015-10-19-23,0.00,0.00,0.00
2015-10-20-0,0.00,0.00,0.00
2015-10-20-1,0.00,0.00,0.00
2015-10-20-2,0.00,0.00,0.00
2015-10-20-3,10.51,9.71,29.64
2015-10-20-4,7.15,5.96,33.21
2015-10-20-5,12.75,6.25,246.11
2015-10-20-6,35.45,25.27,220.03
2015-10-20-7,30.72,32.05,208.38
2015-10-20-8,44.67,30.98,249.07
2015-10-20-9,67.32,52.42,239.45
2015-10-20-10,62.50,62.27,209.99
2015-10-20-11,17.80,15.07,58.18
2015-10-20-12,13.11,9.78,74.69
2015-10-20-13,85.76,79.82,233.52
2015-10-20-14,70.07,66.62,203.96
2015-10-20-15,81.72,60.60,230.74
2015-10-20-16,0.00,0.00,0.00
2015-10-20-17,0.00,0.00,0.00
2015-10-20-18,0.00,0.00,0.00
2015-10-20-19,0.00,0.00,0.00
2015-10-20-20,0.00,0.00,0.00
2015-10-20-21,0.00,0.00,0.00
2015-10-20-22,0.00,0.00,0.00
2015-10-20-23,0.00,0.00,0.00
2015-10-21-0,0.00,0.00,0.00
2015-10-21-1,0.00,0.00,0.00
2015-10-21-2,0.00,0.00,0.00
2015-10-21-3,10.65,10.65,33.08
2015-10-21-4,7.08,5.68,28.23
2015-10-21-5,7.32,5.66,64.26
2015-10-21-6,8.84,5.66,232.54
2015-10-21-7,30.51,12.78,237.42
2015-10-21-8,40.92,16.29,238.56
2015-10-21-9,80.35,74.13,248.84
2015-10-21-10,79.06,82.05,186.81
2015-10-21-11,45.98,42.86,201.40
2015-10-21-12,50.64,29.04,236.30
2015-10-21-13,92.26,96.68,226.95
2015-10-21-14,43.81,32.49,201.49
2015-10-21-15,23.47,24.64,87.60
2015-10-21-16,0.00,0.00,0.00
2015-10-21-17,0.00,0.00,0.00
2015-10-21-18,0.00,0.00,0.00
2015-10-21-19,0.00,0.00,0.00
2015-10-21-20,0.00,0.00,0.00
2015-10-21-21,0.00,0.00,0.00
2015-10-21-22,0.00,0.00,0.00
2015-10-21-23,0.00,0.00,0.00
2015-10-22-0,0.00,0.00,0.00
2015-10-22-1,0.00,0.00,0.00
2015-10-22-2,0.00,0.00,0.00
2015-10-22-3,11.16,11.46,31.56
2015-10-22-4,6.45,6.58,20.60
2015-10-22-5,7.88,7.75,27.93
2015-10-22-6,10.73,8.36,247.82
2015-10-22-7,25.91,16.59,246.34
2015-10-22-8,22.54,19.54,240.23
2015-10-22-9,8.71,8.00,30.54
2015-10-22-10,3.41,2.97,20.30
2015-10-22-11,3.40,2.98,21.18
2015-10-22-12,1.50,1.20,20.60
2015-10-22-13,1.95,1.49,20.01
2015-10-22-14,8.03,7.13,21.70
2015-10-22-15,18.31,17.24,61.25
2015-10-22-16,1.36,0.00,39.77
2015-10-22-17,0.00,0.00,0.00
2015-10-22-18,0.00,0.00,0.00
2015-10-22-19,0.00,0.00,0.00
2015-10-22-20,0.00,0.00,0.00
2015-10-22-21,0.00,0.00,0.00
2015-10-22-22,0.00,0.00,0.00
2015-10-22-23,0.00,0.00,0.00
2015-10-23-0,0.00,0.00,0.00
2015-10-23-1,0.00,0.00,0.00
2015-10-23-2,0.00,0.00,0.00
2015-10-23-3,13.04,14.05,32.97
2015-10-23-4,11.16,11.61,23.86
2015-10-23-5,10.71,11.13,24.58
2015-10-23-6,13.35,14.60,24.58
2015-10-23-7,15.72,15.73,248.73
2015-10-23-8,13.08,13.99,242.45
2015-10-23-9,15.11,13.95,44.43
2015-10-23-10,9.01,8.61,32.14
2015-10-23-11,16.99,15.08,59.91
2015-10-23-12,11.75,11.25,31.14
2015-10-23-13,32.81,28.77,101.62
2015-10-23-14,36.71,33.92,106.05
2015-10-23-15,35.81,37.78,81.46
2015-10-23-16,2.23,0.00,50.79
2015-10-23-17,0.00,0.00,0.00
2015-10-23-18,0.00,0.00,0.00
2015-10-23-19,0.00,0.00,0.00
2015-10-23-20,0.00,0.00,0.00
2015-10-23-21,0.00,0.00,0.00
2015-10-23-22,0.00,0.00,0.00
2015-10-23-23,0.00,0.00,0.00
2015-10-24-0,0.00,0.00,0.00
2015-10-24-1,0.00,0.00,0.00
2015-10-24-2,0.00,0.00,0.00
2015-10-24-3,15.51,17.44,54.06
2015-10-24-4,17.47,15.82,93.76
2015-10-24-5,13.65,9.81,147.45
2015-10-24-6,53.79,31.80,238.56
2015-10-24-7,31.49,23.17,138.71
2015-10-24-8,23.24,17.32,248.84
2015-10-24-9,13.98,10.71,184.64
2015-10-24-10,12.21,9.93,33.60
2015-10-24-11,7.75,6.23,25.39
2015-10-24-12,5.19,2.97,78.33
2015-10-24-13,4.03,2.37,40.37
2015-10-24-14,4.13,2.38,44.82
2015-10-24-15,11.66,9.16,51.78
2015-10-24-16,1.74,0.00,33.54
2015-10-24-17,0.00,0.00,0.00
2015-10-24-18,0.00,0.00,0.00
2015-10-24-19,0.00,0.00,0.00
2015-10-24-20,0.00,0.00,0.00
2015-10-24-21,0.00,0.00,0.00
2015-10-24-22,0.00,0.00,0.00
2015-10-24-23,0.00,0.00,0.00
2015-10-25-0,0.00,0.00,0.00
2015-10-25-1,0.00,0.00,0.00
2015-10-25-2,0.00,0.00,0.00
2015-10-25-3,15.87,16.33,41.49
2015-10-25-4,16.79,19.67,29.03
2015-10-25-10,47.26,48.64,189.10
2015-10-25-11,31.29,30.01,60.31
2015-10-25-12,20.56,17.39,73.40
2015-10-25-13,12.46,8.03,50.42
2015-10-25-14,7.29,3.59,46.78
2015-10-25-15,12.41,10.76,53.68
2015-10-25-16,2.64,0.00,33.32
2015-10-25-17,0.00,0.00,0.00
2015-10-25-18,0.00,0.00,0.00
2015-10-25-19,0.00,0.00,0.00
2015-10-25-20,0.00,0.00,0.00
2015-10-25-21,0.00,0.00,0.00
2015-10-25-22,0.00,0.00,0.00
2015-10-25-23,0.00,0.00,0.00
2015-10-26-0,0.00,0.00,0.00
2015-10-26-1,0.00,0.00,0.00
2015-10-26-2,0.00,0.00,0.00
2015-10-26-3,20.18,20.64,51.80
2015-10-26-4,16.53,18.24,27.14
2015-10-26-5,15.91,18.07,28.79
2015-10-26-14,11.67,11.90,23.20
2015-10-26-15,10.78,7.30,36.20
2015-10-26-16,6.35,0.00,35.83
2015-10-26-17,0.00,0.00,0.00
2015-10-26-18,0.00,0.00,0.00
2015-10-26-19,0.00,0.00,0.00
2015-10-26-20,0.00,0.00,0.00
2015-10-26-21,0.00,0.00,0.00
2015-10-26-22,0.00,0.00,0.00
2015-10-26-23,0.00,0.00,0.00
2015-10-27-0,0.00,0.00,0.00
2015-10-27-1,0.00,0.00,0.00
2015-10-27-2,1.67,0.00,35.30
2015-10-27-3,10.31,9.25,36.77
2015-10-27-4,12.11,12.51,25.03
2015-10-27-15,18.52,18.75,61.49
2015-10-27-16,11.51,0.00,67.57
2015-10-27-17,0.00,0.00,0.00
2015-10-27-18,0.00,0.00,0.00
2015-10-27-19,0.00,0.00,0.00
2015-10-27-20,0.00,0.00,0.00
2015-10-27-21,0.00,0.00,0.00
2015-10-27-22,0.00,0.00,0.00
2015-10-27-23,0.00,0.00,0.00
2015-10-28-0,0.00,0.00,0.00
2015-10-28-1,0.00,0.00,0.00
2015-10-28-2,2.12,0.00,32.95
2015-10-28-3,14.57,14.83,39.07
2015-10-28-4,15.46,16.02,25.39
2015-10-28-16,1.17,0.00,28.50
2015-10-28-17,0.00,0.00,0.00
2015-10-28-18,0.00,0.00,0.00
2015-10-28-19,0.00,0.00,0.00
2015-10-28-20,0.00,0.00,0.00
2015-10-28-21,0.00,0.00,0.00
2015-10-28-22,0.00,0.00,0.00
2015-10-28-23,0.00,0.00,0.00
2015-10-29-0,0.00,0.00,0.00
2015-10-29-1,0.00,0.00,0.00
2015-10-29-2,2.89,0.00,132.28
2015-10-29-3,15.13,10.72,120.93
2015-10-29-4,13.81,14.41,25.16
2015-10-29-5,16.05,18.73,25.68
2015-10-29-16,1.80,0.00,29.32
2015-10-29-17,0.00,0.00,0.00
2015-10-29-18,0.00,0.00,0.00
2015-10-29-19,0.00,0.00,0.00
2015-10-29-20,0.00,0.00,0.00
2015-10-29-21,0.00,0.00,0.00
2015-10-29-22,0.00,0.00,0.00
2015-10-29-23,0.00,0.00,0.00
2015-10-30-0,0.00,0.00,0.00
2015-10-30-1,0.00,0.00,0.00
2015-10-30-2,3.49,0.00,35.41
2015-10-30-3,10.34,8.63,40.30
2015-10-30-4,7.83,7.73,21.23
2015-10-30-5,12.43,12.49,26.81
2015-10-30-6,16.58,17.97,27.74
2015-10-30-7,15.19,17.49,27.15
2015-10-30-16,2.08,0.00,46.53
2015-10-30-17,0.00,0.00,0.00
2015-10-30-18,0.00,0.00,0.00
2015-10-30-19,0.00,0.00,0.00
2015-10-30-20,0.00,0.00,0.00
2015-10-30-21,0.00,0.00,0.00
2015-10-30-22,0.00,0.00,0.00
2015-10-30-23,0.00,0.00,0.00
2015-10-31-0,0.00,0.00,0.00
2015-10-31-1,0.00,0.00,0.00
2015-10-31-2,5.43,0.00,31.18
2015-10-31-3,8.02,5.65,31.06
2015-10-31-4,2.16,2.39,5.36
2015-10-31-5,3.21,3.59,6.86
2015-10-31-6,5.56,5.67,11.32
2015-10-31-7,10.60,10.42,23.25
2015-10-31-8,13.05,13.39,24.62
2015-10-31-9,16.70,18.20,26.97
2015-10-31-11,17.88,19.65,27.85
2015-10-31-13,71.45,75.38,127.58
2015-10-31-14,62.32,69.66,210.40
2015-10-31-15,60.74,70.28,149.10
2015-10-31-16,2.06,0.00,95.24
2015-10-31-17,0.00,0.00,0.00
2015-10-31-18,0.00,0.00,0.00
2015-10-31-19,0.00,0.00,0.00
2015-10-31-20,0.00,0.00,0.00
2015-10-31-21,0.00,0.00,0.00
2015-10-31-22,0.00,0.00,0.00
2015-10-31-23,0.00,0.00,0.00
2015-11-01-0,0.00,0.00,0.00
2015-11-01-1,0.00,0.00,0.00
2015-11-01-2,5.13,0.00,31.11
2015-11-01-3,13.62,10.97,49.19
2015-11-01-4,10.45,8.62,59.73
2015-11-01-5,28.13,21.31,200.19
2015-11-01-6,56.66,55.79,133.78
2015-11-01-7,53.02,56.17,95.83
2015-11-01-8,34.22,35.36,65.82
2015-11-01-9,66.67,68.63,144.66
2015-11-01-10,102.25,116.03,213.91
2015-11-01-11,84.62,87.82,212.00
2015-11-01-12,79.56,74.55,228.11
2015-11-01-13,79.48,84.55,143.05
2015-11-01-14,130.94,137.40,242.00
2015-11-01-15,122.91,133.59,204.99
2015-11-01-16,22.89,0.00,155.94
2015-11-01-17,0.00,0.00,0.00
2015-11-01-18,0.00,0.00,0.00
2015-11-01-19,0.00,0.00,0.00
2015-11-01-20,0.00,0.00,0.00
2015-11-01-21,0.00,0.00,0.00
2015-11-01-22,0.00,0.00,0.00
2015-11-01-23,0.00,0.00,0.00
2015-11-02-0,0.00,0.00,0.00
2015-11-02-1,0.00,0.00,0.00
2015-11-02-2,7.24,0.00,30.56
2015-11-02-3,9.13,6.84,31.33
2015-11-02-4,4.51,4.76,21.47
2015-11-02-5,4.32,4.45,21.30
2015-11-02-6,4.90,5.05,21.77
2015-11-02-7,6.73,7.13,20.59
2015-11-02-8,7.00,7.13,16.05
2015-11-02-9,5.76,5.65,13.38
2015-11-02-10,6.83,6.26,21.04
2015-11-02-11,10.12,9.81,25.97
2015-11-02-12,23.31,23.59,58.23
2015-11-02-13,20.14,21.59,62.55
2015-11-02-14,60.70,60.86,132.76
2015-11-02-15,36.24,28.74,120.01
2015-11-02-16,24.80,12.50,137.85
2015-11-02-17,0.00,0.00,0.00
2015-11-02-18,0.00,0.00,0.00
2015-11-02-19,0.00,0.00,0.00
2015-11-02-20,0.00,0.00,0.00
2015-11-02-21,0.00,0.00,0.00
2015-11-02-22,0.00,0.00,0.00
2015-11-02-23,0.00,0.00,0.00
2015-11-03-0,0.00,0.00,0.00
2015-11-03-1,0.00,0.00,0.00
2015-11-03-2,0.00,0.00,0.00
2015-11-03-3,0.00,0.00,0.00
2015-11-03-4,0.00,0.00,0.00
2015-11-03-5,10.16,0.00,147.25
2015-11-03-6,88.28,83.30,227.19
2015-11-03-7,71.05,63.45,198.46
2015-11-03-9,178.59,218.06,249.07
2015-11-03-10,148.41,159.05,249.07
2015-11-03-11,158.43,176.39,248.84
2015-11-03-12,84.53,73.85,239.84
2015-11-03-13,52.47,29.47,201.09
2015-11-03-14,79.00,91.11,189.07
2015-11-03-15,83.45,89.15,235.28
2015-11-03-16,13.09,0.00,118.88
2015-11-03-17,0.00,0.00,0.00
2015-11-03-18,0.00,0.00,0.00
2015-11-03-19,0.00,0.00,0.00
2015-11-03-20,0.00,0.00,0.00
2015-11-03-21,0.00,0.00,0.00
2015-11-03-22,0.00,0.00,0.00
2015-11-03-23,0.00,0.00,0.00
2015-11-04-0,0.00,0.00,0.00
2015-11-04-1,0.00,0.00,0.00
2015-11-04-2,8.82,0.00,184.36
2015-11-04-3,40.07,38.39,192.54
2015-11-04-4,22.89,18.10,151.20
2015-11-04-5,59.61,55.75,204.68
2015-11-04-6,113.07,101.32,247.02
2015-11-04-7,85.47,84.03,185.07
2015-11-04-8,79.90,68.97,200.40
2015-11-04-9,66.33,49.70,241.49
2015-11-04-10,52.61,54.36,97.94
2015-11-04-11,73.52,47.34,215.69
2015-11-04-12,43.06,38.55,143.27
2015-11-04-13,62.70,53.73,202.21
2015-11-04-14,52.58,52.77,113.82
2015-11-04-15,27.63,28.36,57.59
2015-11-04-16,10.52,1.41,37.26
2015-11-04-17,0.00,0.00,0.00
2015-11-04-18,0.00,0.00,0.00
2015-11-04-19,0.00,0.00,0.00
2015-11-04-20,0.00,0.00,0.00
2015-11-04-21,0.00,0.00,0.00
2015-11-04-22,0.00,0.00,0.00
2015-11-04-23,0.00,0.00,0.00
2015-11-05-0,0.00,0.00,0.00
2015-11-05-1,0.00,0.00,0.00
2015-11-05-2,8.55,0.00,35.77
2015-11-05-3,9.08,8.62,26.80
2015-11-05-4,4.53,4.44,22.17
2015-11-05-5,5.69,6.23,24.71
2015-11-05-6,6.64,6.82,34.85
2015-11-05-7,23.87,15.99,191.91
2015-11-05-8,62.30,62.17,160.19
2015-11-05-9,47.28,47.29,86.50
2015-11-05-10,53.57,49.82,154.73
2015-11-05-11,66.06,66.61,125.21
2015-11-05-12,44.85,45.20,81.52
2015-11-05-13,40.72,41.65,107.90
2015-11-05-14,55.07,54.69,131.95
2015-11-05-15,63.81,56.92,170.26
2015-11-05-16,42.70,34.51,223.47
2015-11-05-17,0.00,0.00,0.00
2015-11-05-18,0.00,0.00,0.00
2015-11-05-19,0.00,0.00,0.00
2015-11-05-20,0.00,0.00,0.00
2015-11-05-21,0.00,0.00,0.00
2015-11-05-22,0.00,0.00,0.00
2015-11-05-23,0.00,0.00,0.00
2015-11-06-0,0.00,0.00,0.00
2015-11-06-1,0.00,0.00,0.00
2015-11-06-2,10.51,5.48,31.81
2015-11-06-3,10.68,11.26,22.47
2015-11-06-4,4.76,4.74,22.11
2015-11-06-5,5.35,5.33,23.06
2015-11-06-6,10.12,10.06,23.23
2015-11-06-7,17.51,17.17,149.38
2015-11-06-8,17.11,17.75,60.79
2015-11-06-9,19.01,18.59,99.39
2015-11-06-10,15.76,15.94,35.26
2015-11-06-11,13.76,13.87,34.87
2015-11-06-12,21.37,20.58,50.80
2015-11-06-13,18.44,19.22,36.77
2015-11-06-14,19.73,19.43,43.55
2015-11-06-15,9.92,8.85,29.07
2015-11-06-16,16.50,11.99,60.84
2015-11-06-17,0.00,0.00,0.00
2015-11-06-18,0.00,0.00,0.00
2015-11-06-19,0.00,0.00,0.00
2015-11-06-20,0.00,0.00,0.00
2015-11-06-21,0.00,0.00,0.00
2015-11-06-22,0.00,0.00,0.00
2015-11-06-23,0.00,0.00,0.00
2015-11-07-0,0.00,0.00,0.00
2015-11-07-1,0.00,0.00,0.00
2015-11-07-2,8.13,0.00,37.50
2015-11-07-3,75.27,68.44,225.14
2015-11-07-4,106.13,94.65,241.74
2015-11-07-5,53.79,50.86,190.76
2015-11-07-6,81.14,69.52,206.74
2015-11-07-7,136.03,132.19,239.45
2015-11-07-8,92.92,78.92,243.60
2015-11-07-9,49.30,45.74,154.14
2015-11-07-10,72.37,46.34,243.09
2015-11-07-11,59.08,42.74,207.13
2015-11-07-12,76.12,76.41,181.68
2015-11-07-13,67.85,58.47,205.15
2015-11-07-14,57.97,56.30,140.79
2015-11-07-15,74.59,78.30,130.84
2015-11-07-16,89.68,98.48,203.28
2015-11-07-17,0.00,0.00,0.00
2015-11-07-18,0.00,0.00,0.00
2015-11-07-19,0.00,0.00,0.00
2015-11-07-20,0.00,0.00,0.00
2015-11-07-21,0.00,0.00,0.00
2015-11-07-22,0.00,0.00,0.00
2015-11-07-23,0.00,0.00,0.00
2015-11-08-0,0.00,0.00,0.00
2015-11-08-1,0.00,0.00,0.00
2015-11-08-2,10.51,6.70,34.97
2015-11-08-3,6.55,6.53,20.32
2015-11-08-4,3.92,4.15,8.61
2015-11-08-5,4.80,5.34,12.78
2015-11-08-6,5.29,5.92,10.08
2015-11-08-7,5.29,5.91,15.93
2015-11-08-8,4.12,4.15,11.55
2015-11-08-9,6.84,6.81,19.26
2015-11-08-10,8.86,9.18,20.14
2015-11-08-11,26.02,19.83,94.50
2015-11-08-12,109.36,109.75,228.53
2015-11-08-13,94.98,90.92,210.10
2015-11-08-14,113.01,113.14,227.26
2015-11-08-15,88.76,86.15,213.24
2015-11-08-16,70.09,76.03,192.29
2015-11-08-17,0.00,0.00,0.00
2015-11-08-18,0.00,0.00,0.00
2015-11-08-19,0.00,0.00,0.00
2015-11-08-20,0.00,0.00,0.00
2015-11-08-21,0.00,0.00,0.00
2015-11-08-22,0.00,0.00,0.00
2015-11-08-23,0.00,0.00,0.00
2015-11-09-0,0.00,0.00,0.00
2015-11-09-1,0.00,0.00,0.00
2015-11-09-2,11.49,11.96,32.57
2015-11-09-3,8.68,8.63,24.22
2015-11-09-4,16.90,15.05,45.71
2015-11-09-5,23.46,24.08,43.71
2015-11-09-6,38.41,37.85,143.44
2015-11-09-7,56.93,49.88,191.53
2015-11-09-8,28.11,27.04,74.35
2015-11-09-9,36.83,26.91,179.18
2015-11-09-10,52.63,45.29,188.98
2015-11-09-11,57.20,55.53,126.77
2015-11-09-12,48.42,49.68,102.74
2015-11-09-13,50.82,47.25,131.92
2015-11-09-14,58.42,58.20,114.22
2015-11-09-15,70.34,68.76,144.59
2015-11-09-16,70.92,71.46,141.88
2015-11-09-17,0.00,0.00,0.00
2015-11-09-18,0.00,0.00,0.00
2015-11-09-19,0.00,0.00,0.00
2015-11-09-20,0.00,0.00,0.00
2015-11-09-21,0.00,0.00,0.00
2015-11-09-22,0.00,0.00,0.00
2015-11-09-23,0.00,0.00,0.00
2015-11-10-0,0.00,0.00,0.00
2015-11-10-1,0.00,0.00,0.00
2015-11-10-2,14.54,17.54,35.30
2015-11-10-3,42.98,33.24,248.73
2015-11-10-4,47.93,41.31,212.21
2015-11-10-5,39.64,42.37,172.67
2015-11-10-6,77.95,71.24,234.12
2015-11-10-7,74.74,76.72,188.59
2015-11-10-8,54.04,48.25,162.86
2015-11-10-9,48.34,43.68,205.77
2015-11-10-10,44.77,39.10,187.10
2015-11-10-11,137.78,136.25,249.07
2015-11-10-12,150.67,157.75,249.07
2015-11-10-13,114.18,107.51,237.00
2015-11-10-14,87.01,86.71,173.03
2015-11-10-15,50.05,54.32,124.55
2015-11-10-16,81.33,87.20,202.86
2015-11-10-17,0.00,0.00,0.00
2015-11-10-18,0.00,0.00,0.00
2015-11-10-19,0.00,0.00,0.00
2015-11-10-20,0.00,0.00,0.00
2015-11-10-21,0.00,0.00,0.00
2015-11-10-22,0.00,0.00,0.00
2015-11-10-23,0.00,0.00,0.00
2015-11-11-0,0.00,0.00,0.00
2015-11-11-1,0.00,0.00,0.00
2015-11-11-2,15.15,18.50,33.37
2015-11-11-3,11.08,11.32,25.27
2015-11-11-4,8.17,7.72,33.21
2015-11-11-5,17.80,17.55,68.47
2015-11-11-6,41.02,31.40,196.85
2015-11-11-7,86.89,77.04,239.45
2015-11-11-8,62.35,44.04,224.05
2015-11-11-9,24.42,24.34,64.17
2015-11-11-10,22.10,22.71,43.26
2015-11-11-11,26.09,26.18,52.97
2015-11-11-12,32.55,34.43,59.82
2015-11-11-13,34.92,36.76,63.50
2015-11-11-14,23.96,25.19,51.07
2015-11-11-15,11.05,8.86,37.45
2015-11-11-16,23.95,21.14,59.05
2015-11-11-17,0.40,0.00,16.80
2015-11-11-18,0.00,0.00,0.00
2015-11-11-19,0.00,0.00,0.00
2015-11-11-20,0.00,0.00,0.00
2015-11-11-21,0.00,0.00,0.00
2015-11-11-22,0.00,0.00,0.00
2015-11-11-23,0.00,0.00,0.00
2015-11-12-0,0.00,0.00,0.00
2015-11-12-1,0.00,0.00,0.00
2015-11-12-2,13.57,14.01,40.75
2015-11-12-3,7.72,7.42,24.56
2015-11-12-4,6.89,6.53,22.39
2015-11-12-5,7.09,6.52,21.93
2015-11-12-6,8.85,6.51,144.40
2015-11-12-7,15.60,8.01,197.28
2015-11-12-8,23.13,14.83,196.20
2015-11-12-9,53.96,34.81,221.22
2015-11-12-10,45.93,42.77,200.34
2015-11-12-11,13.46,9.78,53.67
2015-11-12-12,7.05,5.63,29.60
2015-11-12-13,6.67,5.33,33.41
2015-11-12-14,7.34,5.63,38.20
2015-11-12-15,7.52,5.63,38.90
2015-11-12-16,24.52,18.01,114.03
2015-11-12-17,3.46,0.00,109.56
2015-11-12-18,0.00,0.00,0.00
2015-11-12-19,0.00,0.00,0.00
2015-11-12-20,0.00,0.00,0.00
2015-11-12-21,0.00,0.00,0.00
2015-11-12-22,0.00,0.00,0.00
2015-11-12-23,0.00,0.00,0.00
2015-11-13-0,0.00,0.00,0.00
2015-11-13-1,0.00,0.00,0.00
2015-11-13-2,15.35,15.65,207.35
2015-11-13-3,7.14,6.27,26.47
2015-11-13-4,5.04,4.46,21.99
2015-11-13-5,4.48,3.58,26.47
2015-11-13-6,4.94,3.58,28.92
2015-11-13-7,5.78,3.58,35.34
2015-11-13-8,6.69,3.88,37.26
2015-11-13-9,28.56,13.67,225.44
2015-11-13-10,75.36,69.19,242.37
2015-11-13-11,86.66,76.40,206.95
2015-11-13-12,89.14,84.37,207.59
2015-11-13-13,79.28,77.76,171.65
2015-11-13-14,76.47,69.22,230.63
2015-11-13-15,105.16,106.51,220.13
2015-11-13-16,77.35,75.41,166.76
2015-11-13-17,1.72,0.00,54.97
2015-11-13-18,0.00,0.00,0.00
2015-11-13-19,0.00,0.00,0.00
2015-11-13-20,0.00,0.00,0.00
2015-11-13-21,0.00,0.00,0.00
2015-11-13-22,0.00,0.00,0.00
2015-11-13-23,0.00,0.00,0.00
2015-11-14-0,0.00,0.00,0.00
2015-11-14-1,0.00,0.00,0.00
2015-11-14-2,15.85,15.28,36.49
2015-11-14-3,9.23,9.80,20.74
2015-11-14-4,20.44,19.91,47.14
2015-11-14-5,23.05,17.18,127.40
2015-11-14-6,29.85,30.49,58.66
2015-11-14-7,25.03,25.66,54.72
2015-11-14-8,37.58,34.88,115.36
2015-11-14-9,44.05,41.67,148.38
2015-11-14-10,37.10,36.13,188.74
2015-11-14-11,55.09,50.03,146.48
2015-11-14-12,29.91,31.43,64.92
2015-11-14-13,51.27,45.46,138.94
2015-11-14-14,74.18,71.54,147.37
2015-11-14-15,15.68,14.77,50.60
2015-11-14-16,18.44,15.15,46.20
2015-11-14-17,3.92,0.00,45.79
2015-11-14-18,0.00,0.00,0.00
2015-11-14-19,0.00,0.00,0.00
2015-11-14-20,0.00,0.00,0.00
2015-11-14-21,0.00,0.00,0.00
2015-11-14-22,0.00,0.00,0.00
2015-11-14-23,0.00,0.00,0.00
2015-11-15-0,0.00,0.00,0.00
2015-11-15-1,0.00,0.00,0.00
2015-11-15-2,0.00,0.00,0.00
